cod;nome;período;valor
51;MT;2012;5.93
52;GO;2012;6.53
53;DF;2012;5.09
11;RO;2013;4.97
12;AC;2013;5.66
13;AM;2013;5.9
14;RR;2013;6.76
15;PA;2013;2.9
16;AP;2013;6.12
17;TO;2013;6.35
21;MA;2013;3.56
22;PI;2013;7.12
23;CE;2013;6.72
24;RN;2013;4.65
25;PB;2013;5.08
26;PE;2013;3.47
27;AL;2013;4.33
28;SE;2013;5.69
29;BA;2013;3.26
31;MG;2013;5.62
32;ES;2013;4.11
33;RJ;2013;2.66
35;SP;2013;5.04
41;PR;2013;5.95
42;SC;2013;8.56
43;RS;2013;10.2
50;MS;2013;8.81
51;MT;2013;5.56
52;GO;2013;6.63
53;DF;2013;4.44
11;RO;2014;4.8
12;AC;2014;6.2
13;AM;2014;6.01
14;RR;2014;3.01
15;PA;2014;2.56
16;AP;2014;4.52
17;TO;2014;5.67
21;MA;2014;3.72
22;PI;2014;7.63
23;CE;2014;6.4
24;RN;2014;4.95
25;PB;2014;4
26;PE;2014;3.5
27;AL;2014;3.55
28;SE;2014;4.95
29;BA;2014;2.96
31;MG;2014;6.54
32;ES;2014;4.42
33;RJ;2014;3.17
35;SP;2014;5.06
41;PR;2014;5.59
42;SC;2014;8.72
43;RS;2014;9.92
50;MS;2014;7.78
51;MT;2014;4.86
52;GO;2014;6.95
53;DF;2014;4.73
11;RO;2015;6.16
12;AC;2015;4.85
13;AM;2015;6.67
14;RR;2015;10.2
15;PA;2015;3.24
16;AP;2015;6.91
17;TO;2015;6.53
21;MA;2015;4.05
22;PI;2015;8.45
23;CE;2015;6.34
24;RN;2015;4.53
25;PB;2015;5.56
26;PE;2015;3.29
27;AL;2015;3.47
28;SE;2015;5.35
29;BA;2015;3.3
31;MG;2015;6.24
32;ES;2015;4.8
33;RJ;2015;3.2
35;SP;2015;5.18
41;PR;2015;6.41
42;SC;2015;9.34
43;RS;2015;10.1
50;MS;2015;8.67
51;MT;2015;4.44
52;GO;2015;6.58
53;DF;2015;4.45
11;RO;2016;5.76
12;AC;2016;6.85
13;AM;2016;4.84
14;RR;2016;11.4
15;PA;2016;3.33
16;AP;2016;4.6
17;TO;2016;6.58
21;MA;2016;4.22
22;PI;2016;9.99
23;CE;2016;6.58
24;RN;2016;5.2
25;PB;2016;4.52
26;PE;2016;4.2
27;AL;2016;3.33
28;SE;2016;5.07
29;BA;2016;3.48
31;MG;2016;6.2
32;ES;2016;4.4
33;RJ;2016;3.44
35;SP;2016;4.91
41;PR;2016;6.75
42;SC;2016;9.75
43;RS;2016;10.3
50;MS;2016;8.31
51;MT;2016;5.38
52;GO;2016;7.18
53;DF;2016;5.1
11;RO;2017;6.25
12;AC;2017;7.71
13;AM;2017;5.09
14;RR;2017;9.56
15;PA;2017;3.59
16;AP;2017;5.76
17;TO;2017;7.41
21;MA;2017;4.54
22;PI;2017;9.84
23;CE;2017;7.13
24;RN;2017;5.13
25;PB;2017;6.21
26;PE;2017;4.62
27;AL;2017;3.08
28;SE;2017;5.55
29;BA;2017;3.92
31;MG;2017;7.17
32;ES;2017;5.15
33;RJ;2017;3.63
35;SP;2017;5.11
41;PR;2017;6.83
42;SC;2017;10.5
43;RS;2017;11.9
50;MS;2017;9.54
51;MT;2017;5.89
52;GO;2017;7.33
53;DF;2017;5.52
11;RO;2018;7.11
12;AC;2018;6.78
13;AM;2018;5.73
14;RR;2018;6.41
15;PA;2018;4.11
16;AP;2018;7.47
17;TO;2018;7.97
21;MA;2018;4.44
22;PI;2018;10.1
23;CE;2018;7.21
24;RN;2018;5.63
25;PB;2018;5.93
26;PE;2018;4.52
27;AL;2018;4.12
28;SE;2018;5.88
29;BA;2018;3.8
31;MG;2018;7.27
